id;author;content;people;hashtags
1029482405445464065;luck_lukil;"Niemcy odkryli, że jedynym skutecznym sposobem na pozbycie się kornika drukarza, jest wycinka. Czekam na protesty  @Greenpeace_PL;luck_lukil,Greenpeace_PL,welt;
1016691675522093057;Greenpeace_PL;"Zamek w Puszczy Noteckiej obnaża słabość państwa i brak polityki ekologicznej. Przeczytajcie opinię  @MarekJozefiak;Greenpeace_PL,MarekJozefiak;
1016683810480586753;DemaskatorProp;"Wymowne "milczenie" pseudoekologów z  @WWF_Polska  i  @Greenpeace_PL  ws. wycinki Puszczy Noteckiej i budowy tam gigantycznego pałacu całkowicie kompromituje te organizacje w jakichkolwiek innych sprawach. Cyniczna polityka zielonych.;DemaskatorProp,WWF_Polska,Greenpeace_PL;
1016643844916555776;NZGoebbelsa;"Hej  @Greenpeace_PL , jeśli nie wiecie jak się wykręcić z wyczekiwanej aktywności odnośnie #zamek w #Stobnica, to macie wzór od równie żałosnych kolegów z  @amnestyPL :  "Nie mamy możliwości zaangażowania się, nie mamy wglądu w sytuację i nie znamy wszystkich okoliczności";NZGoebbelsa,Greenpeace_PL,hashtag,amnestyPL;zamek,Stobnica
1016610278954471424;janek_W1;"Gdzie jest  @Greenpeace_PL  ;janek_W1,Greenpeace_PL;
1016563461730553856;malyy5;"No i teraz sobie wyobraźmy,że podczas osuszania jeziora zamordowano 99% życia w tym jeziorze i jak to ma się do wojny o kornika drukarza?.Jakie standardy reprezentują 1.ekolodzy np z  @Greenpeace_PL  i inni oraz 2.jakie standardy reprezentują dziennikarze ,którzy to zataili.;malyy5,Greenpeace_PL,10murzynkow;
872404643690803200;Greenpeace_PL;"PILNE: Matki Polki na wyrębie przekazały papieżowi Franciszkowi raport o stanie polskiej przyrody, w tym o #PuszczaBiałowieska! Gratulujemy!;Greenpeace_PL,hashtag;PuszczaBiałowieska
872014073407340544;Greenpeace_PL;"Greenpeace i  @ClientEarth_PL  złożyły uwagi w konsultacjach społecznych #NordStream2 #SzkodliwaInwestycja nie powinna być realizowana!;Greenpeace_PL,ClientEarth_PL,hashtag;NordStream2,SzkodliwaInwestycja
871979367211180032;Greenpeace_PL;"#NordStream szkodliwa inwestycja. Koncerny chcą nas uzależnić od paliw kopalnych. Konf.pras.  @ClientEarth_PL  +Greenpeace,  @RobertCyglicki;Greenpeace_PL,hashtag,ClientEarth_PL,RobertCyglicki;NordStream
871750247906672641;PolsatNewsPL;"Sprawdzą działania Szyszki. UNESCO planuje misję do Puszczy Białowieskiej http://polsatnews.pl/wiadomosc/2017-06-05/sprawdza-dzialania-szyszki-eksperci-unesco-planuja-nowa-misje-do-puszczy-bialowieskiej/…  @Greenpeace_PL   @MinSrodowiska   @WWFPoland;PolsatNewsPL,Greenpeace_PL,MinSrodowiska,WWFPoland;
871666714991362049;Greenpeace_PL;"#UNESCO o #PuszczaBiałowieska. Czy będzie specjalna misja?#Puszcza w zagrożeniu. http://greenpeace.org/poland/pl/wydarzenia/polska/Dziaania-Szyszki-pod-lup-ekspertow-UNESCO/…;Greenpeace_PL,hashtag;UNESCO,PuszczaBiałowieska,Puszcza
871629103220371456;Greenpeace_PL;"Co wynika z tego, że #Trump opuszcza #PorozumienieParyskie? Paweł Szypulski z Greenpeace w #OnetRANO. #WeWillMoveAhead;Greenpeace_PL,hashtag,onetpl;Trump,PorozumienieParyskie,OnetRANO,WeWillMoveAhead
871410944697655296;Greenpeace_PL;"Bardzo dziękujemy osobom, które wzięły udział w dzisiejszej Akademii na zrębie.  #ObrońcyPuszczy #puszczabialowieska;Greenpeace_PL,hashtag;ObrońcyPuszczy,puszczabialowieska
871350631734312960;Greenpeace_PL;"Na spacerze byli też mieszkańcy okolicznych miejscowości. Oni też nie zgadzają się na dewastację #Puszczabialowieska i zamykanie lasu!;Greenpeace_PL,hashtag;Puszczabialowieska
869780479800684544;JoankaSW;"Wielki szacunek i podziw dla  @Greenpeace_PL  . Przyłączymy się do was wkrótce. #puszczabialowieska #MamPrawoDoLasu;JoankaSW,Greenpeace_PL,hashtag;puszczabialowieska,MamPrawoDoLasu
915654850616152066;Greenpeace_PL;"#Pszczoły wszędzie! Nawet  @PalacKultury  postanowił przywdziać eleganckie paski na pszczele święto #adoptujpszczle http://adoptujpszczole.pl;Greenpeace_PL,hashtag,PalacKultury;Pszczoły,adoptujpszczle
915628488345997312;Greenpeace_PL;"Jest okrągłe 20 000, co za wynik! #adoptujpszczole idzie jak burza!;Greenpeace_PL,hashtag;adoptujpszczole
915572395045515266;Greenpeace_PL;"Chwila nieuwagi i przekroczyliśmy 16 tysięcy! A to oznacza... kolejne szczęśliwe pszczoły :) #adoptujpszczole tu: http://bit.ly/2xRQfgw;Greenpeace_PL,hashtag;adoptujpszczole
915555407531188225;Greenpeace_PL;"A wiecie, że #adoptujpszczole możecie śledzić na żywo? http://bit.ly/2ypIRt6 Zaglądajcie do  @gazetapl_news  bo pszczoły lecą jak szalone!;Greenpeace_PL,hashtag,gazetapl_news;adoptujpszczole
915527268658794498;Greenpeace_PL;"Iiiii.... 13 000 zapylaczy przygarniętych w #adoptujpszczole za nami, rozpędzamy się! Dołączcie do roju: http://bit.ly/2xRQfgw;Greenpeace_PL,hashtag;adoptujpszczole
915523281343647744;Greenpeace_PL;"Koniec żartów, #adoptujpszczole z poważnym wynikiem 12686 pszczół w roju! O ile damy radę go dzisiaj powiększyć? http://bit.ly/2xRQfgw;Greenpeace_PL,hashtag;adoptujpszczole
915121316298153984;Greenpeace_PL;"#adoptujpszczole: czas start! To co, komu pszczołę, komu? Pora powiększyć rój!;Greenpeace_PL,hashtag;adoptujpszczole
914105266177748992;rafalhubert;"JarKacz to jednak bezlitosny psychopata. Gdzie są  @amnestyPL   @hrw  i  @Greenpeace_PL  ???;rafalhubert,amnestyPL,hrw,Greenpeace_PL,settings;
913744701383114752;oko_press;"http://OKO.press oraz  @Greenpeace_PL  po raz kolejny zbierają podpisy pod petycją do  @BeataSzydlo . https://act.greenpeace.org/page/4921/petition/1…;oko_press,Greenpeace_PL,BeataSzydlo;
913723815317909505;Greenpeace_PL;"Jan #Szyszko próbuje grać na zwłokę ws. #PuszczaBiałowieska. w tym czasie w pośpiechu cięte i wywożone jest drzewo z nadl. Białowieża;Greenpeace_PL,hashtag;Szyszko,PuszczaBiałowieska
913046664478384128;Greenpeace_PL;"Dlaczego #GDOŚ pozwala na nielegalne zabijanie #żubr.ów? Opinia prawna o odstrzłach: http://act.gp/2hwYfgm Nie zabijaniu żybrów!;Greenpeace_PL,hashtag;GDOŚ,żubr
910796897899642881;PracowniaBystra;"Na ławie obwinionych   @PracowniaBystra   @Greenpeace_PL  i Obóz dla #puszczabialowieska Za ratowanie dziedzictwa przed dewastacją przez LP;PracowniaBystra,Greenpeace_PL,hashtag;puszczabialowieska
910796283459358720;Greenpeace_PL;"Obrońcy Puszczy znowu w sądzie.  @KaJagiello : sądzą nas za zakłócenie porządku publicznego, ale tak naprawdę - za szacunek do przyrody;Greenpeace_PL,KaJagiello;
877239174872616963;Greenpeace_PL;". @KaJagiello  na koncercie #KulturaDlaPuszczy opowiada o tym, co dzieje się w #PuszczaBialowieska. Jest moc! #ObroncyPuszczy;Greenpeace_PL,KaJagiello,hashtag;KulturaDlaPuszczy,PuszczaBialowieska,ObroncyPuszczy
877063821319438336;Greenpeace_PL;"Dzisiaj w Warszawie #KulturaDlaPuszczy. Przyjdź, okaż solidarność z #PuszczaBiałowieska i #ObrońcyPuszczy https://facebook.com/events/194904401037263…;Greenpeace_PL,hashtag;KulturaDlaPuszczy,PuszczaBiałowieska,ObrońcyPuszczy
876760166720524288;AniaWloch;"Dobrzy Ludzie, rozsiejcie i podpisujcie petycję  @Greenpeace_PL  !   #puszczabialowieska  http://kochampuszcze.pl;AniaWloch,Greenpeace_PL,hashtag;puszczabialowieska
876471090784210944;PSzubartowicz;"Polecam rozmowę o obronie Puszczy przed PiS. Ekolodzy z  @Greenpeace_PL  robią wspaniałą robotę, nagłaśniając sprawę. #PuszczaBiałowieska;PSzubartowicz,Greenpeace_PL,hashtag;PuszczaBiałowieska
875271242718343169;TomaszSiemoniak;"Okropne obrazki za sprawą ministra Szyszko. Jesteśmy z #ObrońcyPuszczy! #puszczabialowieska  @Greenpeace_PL  https://twitter.com/ZbigniewHoldys/status/875250051504885760…;TomaszSiemoniak,hashtag,Greenpeace_PL,ZbigniewHoldys;ObrońcyPuszczy,puszczabialowieska
873207919445254144;RobertBiedron;"Solidarność naszą siłą.   #obroncypuszczy  @Greenpeace_PL   @Greenpeace;RobertBiedron,hashtag,Greenpeace_PL,Greenpeace;obroncypuszczy
872827502590296066;tcimoszewicz;"Apeluję do  @PolskaPolicja  o zaprzestanie działań wobec aktywistów w Puszczy Białowieskiej !  @Greenpeace_PL;tcimoszewicz,PolskaPolicja,Greenpeace_PL;
872814693219532800;BIO_kontakt;"Biuro Interwencji Obywatelskich będzie wspierać ekologów  @Greenpeace_PL  oraz inne osoby potrzebujące #PuszczaBialowieska Prawnicy są gotowi!;BIO_kontakt,Greenpeace_PL,hashtag;PuszczaBialowieska
872775605347131393;oko_press;"Po kilku godzinach policja i straż leśna przystąpiły do rozprawy z protestującymi.  @Greenpeace_PL;oko_press,Greenpeace_PL;
872745799754682369;Greenpeace_PL;"#PuszczaBialowieska- nasz wielki skarb, nie dopuścimy, by był niszczony. Naukowcy powinni zbadać,czemu z lasu wywożone są drzewa bez kornika;Greenpeace_PL,hashtag;PuszczaBialowieska
872710683649089536;Greenpeace_PL;"Aktywiści Greenpeace blokują wycinkę #PuszczaBiałowieska. Zostają tu, aż naukowcy będą mogli zrobić wizję lokalną i zbadać legalność wycinki;Greenpeace_PL,hashtag;PuszczaBiałowieska
872694665975386112;Greenpeace_PL;"#ObroncyPuszczy blokują wycinkę w #PuszczaBiałowieska, by dać naukowcom czas na wizję lokalną, zbadać legalność wycinki #kochampuszcze;Greenpeace_PL,hashtag;ObroncyPuszczy,PuszczaBiałowieska,kochampuszcze
872404643690803200;Greenpeace_PL;"PILNE: Matki Polki na wyrębie przekazały papieżowi Franciszkowi raport o stanie polskiej przyrody, w tym o #PuszczaBiałowieska! Gratulujemy!;Greenpeace_PL,hashtag;PuszczaBiałowieska
1036986676206338048;Greenpeace_PL;"Świetujemy!   Bohdan Pękacki  @pekacki  został naszym nowym dyrektorem. Robert Cyglicki  @RobertCyglicki  przeszedł do Greenpeace na Europę Środkową i Wschodnią. http://greenpeace.org/poland/pl/wydarzenia/polska/Bohdan-Pekacki-nowym-szefem-Greenpeace-Polska/…;Greenpeace_PL,pekacki,RobertCyglicki;
1036933999225135104;KaJagiello;"Kilka lat temu dołączyłam razem z przyjaciółmi z  @Greenpeace_PL  i psem Lokim do akcji  @otwarteklatki  #lepszyOrlen. Pies kochał parówki sojowe, nie odróżniał ich od mięsnych. Udało się! Weganie i weget. mają co jeść! Teraz tylko trzeba się upewnić, żeby było tak na każdej stacji.;KaJagiello,Greenpeace_PL,otwarteklatki,hashtag;lepszyOrlen
1036531402630672384;Greenpeace_PL;"Polecamy teskt w  @krytyka  : były górnik w rozmowie z  @JasKapela  opowiada o tym jak odkrywki węgla brunatnego niszczą przyrodę, rolnictwo i życie ludzi. #wegiel #zmianaklimatu #klimat;Greenpeace_PL,krytyka,JasKapela,hashtag;wegiel,zmianaklimatu,klimat
1036289708257632256;Disinfo_Digest;"Czy  @Greenpeace_PL  podejmie aktywnie obronę Bałtyku przed skażeniem?  #NordStream2 spowodował skażenie chemiczne Bałtyku ->  https://energetyka24.com/budowa-nord-stream-2-spowodowala-skazenie-chemiczne-baltyku… cc:  @RobertCyglicki   @pekacki   @pszyp   @AOgniewska   @MarekJozefiak;Disinfo_Digest,Greenpeace_PL,hashtag,RobertCyglicki,pekacki,PSzyp,AOgniewska,MarekJozefiak;NordStream2
1035511208881938432;DzikieZycie;"Polecamy mocno podpisać petycję, chcemy ochronić dolinę Beskidu Śląskiego od bezsensownej zapory! Podpisujcie  @oko_press   @tygodnik   @EwaLieder   @esufin   @HanaSchu   @AntoniSKostka   @joanna_lapinska   @Radio_TOK_FM   @mowmimarchew   @Greenpeace_PL   @DzikieK   @RatujmyRzeki   @TomaszTerlecki;DzikieZycie,oko_press,tygodnik,EwaLieder,esufin,HanaSchu,AntoniSKostka,joanna_lapinska,Radio_TOK_FM,mowmimarchew,Greenpeace_PL,DzikieK,RatujmyRzeki,TomaszTerlecki,PracowniaBystra;
1035449750575882241;Greenpeace_PL;"Taka jest prawda! Działamy dzięki wsparciu konkretnych Polek i Polaków!;Greenpeace_PL;
1035436553957515264;Greenpeace_PL;"„Na 100 lecie Niepodległej – 100% Puszczy Białowieskiej Parkiem Narodowym” #puszczabialowieska #ochronaprzyrody;Greenpeace_PL,hashtag;puszczabialowieska,ochronaprzyrody
1034765411311656961;Greenpeace_PL;"Rząd Kanady podjął decyzję o wycofaniu z użytku pestycydów z grupy neonikotynoidów. Jest to reakcja na postępujący spadek liczebności populacji pszczół. #neonikotynoidy #pszczoły #zapylacze;Greenpeace_PL,hashtag;neonikotynoidy,pszczoły,zapylacze
1034151805326970880;Greenpeace_PL;"W samej Polsce zużywa się i wyrzuca codziennie ponad 3 mln słomek dziennie. #Poproszębezsłomki #tupijeszbezslomki #lesswaste #zerowaste   https://youtu.be/jiX5-Z8C5BI przez  @YouTube;Greenpeace_PL,hashtag,YouTube;Poproszębezsłomki,tupijeszbezslomki,lesswaste,zerowaste
1033814603237662721;JJPiszcza;"Odrobina pragmatyzmu w podwarszawskim lesie. Klucz to prosty przekaz dostosowywany do odbiorcy    @Greenpeace_PL   @WWFPoland   @MarekJozefiak  Śmieci nie było ;JJPiszcza,Greenpeace_PL,WWFPoland,MarekJozefiak;
944187878531321856;ARozenek;"Północna Droga Morska. W skutek postępującej katastrofy klimatycznej powstał nowy szlak transportowy. Popłyną nim tankowce pełne skroplonego gazu, który spalimy by jeszcze bardziej spieprzyć klimat Ziemi. W tle geopolityka i wojna surowcowa.    @Greenpeace_PL   @KaJagiello;ARozenek,Greenpeace_PL,KaJagiello,Energetyka_24;
942730029481512965;partiarazem;"Jesteśmy za ograniczaniem "wolności gospodarczej", gdy nie ma ona nic wspólnego z rzeczywistą wolnością. Np. nie podoba nam się "wolność" pracy dzieci w przemyśle, "wolność" handlu ludźmi albo "wolność" produkowania broni jądrowej. "Wolność" męczenia zwierząt też jest słaba.;partiarazem,fdambon,bambetel17;
942661037698027520;Greenpeace_PL;"#uwagasmog - nie tylko "tradycyjnie" na południu Polski, dzisiaj musi się też chronić Warszawa;Greenpeace_PL,hashtag;uwagasmog
940506589764694017;Greenpeace_PL;"Przed Trybunałem Sprawiedliwości #UE ruszyła rozprawa główna  ws. #PuszczaBiałowieska. Zobaczcie, jak min. #Szyszko przestrzega prawa;Greenpeace_PL,hashtag;UE,PuszczaBiałowieska,Szyszko
940259481077927938;Greenpeace_PL;"#JanSzyszko zostaje na stanowisku ministra środowiska. To bardzo zła wiadomość dla Polski i polskiej przyrody!;Greenpeace_PL,hashtag;JanSzyszko
1048166522080907264;SSzczutkowska;"Ochrona przyrody zależy od woli politycznej a ta od nacisku społeczeństwa. Wszystko w naszych rękach! Podpiszcie petycję przeciwko asfaltowaniu #PuszczaBiałowieska i RT https://tilt.green/bia_owie_a_forest…  @Greenpeace_PL   @pis_off   @PracowniaBystra   @MZmihorski   @KaJagiello   @KarmenuVella;SSzczutkowska,hashtag,Greenpeace_PL,pis_off,PracowniaBystra,MZmihorski,KaJagiello,KarmenuVella;PuszczaBiałowieska
1047469936044638208;NaukaPrzyrody;"Ważna praca naukowa o #PuszczaBiałowieska : wycinka "kornikowa" obniżyła wartość przyrodniczą Puszczy poprzez wzrost stopnia jej fragmentacji. Omówienie po polsku https://buff.ly/2xXejwZ  @Greenpeace_PL   @WWF_Polska   @MZmihorski   @MinSrodowiska   @KaJagiello  #ochronaPrzyrody #CPPN;NaukaPrzyrody,hashtag,Greenpeace_PL,WWF_Polska,MZmihorski,MinSrodowiska,KaJagiello;PuszczaBiałowieska,ochronaPrzyrody,CPPN
1045305385320677377;DzikieZycie;"Jacek Kusz w wywiadzie dla Dzikiego mówi o nagrodzie #GrandPressPhoto i o obronie Puszczy Białowieskiej. Aktualne, szczególnie dzisiaj, gdy w Puszczy jest misja  @UNESCO  :) #25latDzikieZycie #CPPN  @PracowniaBystra   @Greenpeace_PL   @ClientEarth_PL   @WWF_Polska   @JakubMedek   @oko_press;DzikieZycie,hashtag,UNESCO,PracowniaBystra,Greenpeace_PL,ClientEarth_PL,WWF_Polska,JakubMedek,oko_press;GrandPressPhoto,25latDzikieZycie,CPPN
1044599588882186242;PracowniaBystra;"W zaledwie 7 dni ponad 25 tysięcy Polek i Polaków powiedziało „NIE” dla polowań na jelenie w czasie rykowiska! Działajcie z nami. Niech będzie nas 100 tysięcy! Podpisujcie i udostępniajcie petycję: http://bit.ly/rykowisko-dla-jeleni…  @NiechZyja   @PrzyrodaKarpat   @FDzika_Polska   @Greenpeace_PL;PracowniaBystra,NiechZyja,PrzyrodaKarpat,FDzika_Polska,Greenpeace_PL;
917333789831024640;a_Brzozka;"Kiedy brakuje argumentów merytorycznych,  @Greenpeace_PL  narusza nietykalność cielesną Ministra konstytucyjnego.;a_Brzozka,Greenpeace_PL;
917304133899702273;Greenpeace_PL;"Dosyć hipokryzji: minister środowiska nie broni #puszczabialowieska, tylko doprowadza do jej dewastacji. W prezencie dostał trociny.;Greenpeace_PL,hashtag;puszczabialowieska
917301726583185408;Greenpeace_PL;"Trociny symbolizujące dewastację #puszczabialowieska - #JanSzyszko powitany na międzynarodowej konferencji dotyczącej lasów;Greenpeace_PL,hashtag;puszczabialowieska,JanSzyszko
917270692042862592;NaukaPrzyrody;"Las Bawarski: historia prawdziwa, czyli sukces biernej #ochronaPrzyrody https://buff.ly/2y3r5LG #kochamPuszcze   @WWF_Polska   @Greenpeace_PL;NaukaPrzyrody,hashtag,WWF_Polska,Greenpeace_PL;ochronaPrzyrody,kochamPuszcze
494068867728429057;Greenpeace_PL;"Serce elektrowni słonecznej na #woodstock2014 .Zapraszamy do świętowania 10tych urodzin Greenpeace Polska w EkoWiosce;Greenpeace_PL,hashtag;woodstock2014
493371241957703680;Greenpeace_PL;"Taką elektrownię słoneczną zbudowaliśmy na #woodstock2014 EkoWioska czynna już od 29.07. http://woodstockfestival.pl/pl//przystanek_woodstock/aktualnosci/ekowioska_greenpeace_na_przystanku_woodstock…;Greenpeace_PL,hashtag;woodstock2014
488982059650924544;Greenpeace_PL;"Z okazji 10 urodzin fundujemy mikroelektrownie #OZE! Weź udział w konkursie i Uwolnij Energię! http://greenpeace.pl/konkurs;Greenpeace_PL,hashtag;OZE
486397132560420864;Greenpeace_PL;"Tak wyglądałaby Kancelaria  @PremierRP  gdyby stanęła na drodze kopalni odkrywkowej. #wegiel #energetyka;Greenpeace_PL,PremierRP,hashtag;wegiel,energetyka
486138538275405824;GlassIsLife_PL;"Stop plastikowym torbom!   @DrogidlaNatury   @zbrad111   @Greenpeace_PL   @Unicorne_MK   @kinobajka   @joanna2606   @_yvonne_83;GlassIsLife_PL,DrogidlaNatury,zbrad111,Greenpeace_PL,Unicorne_MK,kinobajka,joanna2606,_yvonne_83;
481724986118635520;BiznesAlert;"Muskat: Węgiel nie daje Polsce bezpieczeństwa http://bit.ly/1sEaLst  @Greenpeace_PL;BiznesAlert,Greenpeace_PL;
481701411689082880;Greenpeace_PL;"Polityka klimatyczna UE nie wpłynie na niezależność energetyczną.  http://csr.forbes.pl/polityka-klimatyczna-nie-wplynie-na-niezaleznosc-energetyczna,artykuly,178805,1,1.html… #eneregtyka #oze;Greenpeace_PL,hashtag;eneregtyka,oze
478843224128520192;Greenpeace_PL;"Badanie Ipsos: dla 70% Polaków bezpieczeństwo energetyczne to #OZE  @WysokieNapiecie   @Piotr_Wozniak   @AgatonKozinski;Greenpeace_PL,hashtag,WysokieNapiecie,piotr_wozniak,AgatonKozinski;OZE
478810370455650304;Greenpeace_PL;"Najwyższy czas, by kraje #V4 przestały blokować rozwój UE! Czas posłuchać głosu społeczeństwa! #EU2030  @premiertusk;Greenpeace_PL,hashtag,premiertusk;V4,EU2030
474868614055886848;Greenpeace_PL;"Hurra! Po 8 miesiącach bezprawnego aresztu w Rosji, nasz statek  @gp_sunrise  w końcu będzie wolny! #uratujarktyke;Greenpeace_PL,gp_sunrise,hashtag;uratujarktyke
474157705423495169;Greenpeace_PL;"@premiertusk   @PremierRP  - Prezydent #ObamaPL już wie, że prawdziwi liderzy wybierają #OZE. Czas poprzeć cele #EU2030;Greenpeace_PL,premiertusk,PremierRP,hashtag;ObamaPL,OZE,EU2030
471249140421505024;Greenpeace_PL;"Neptunowi prawie wypadł trójząb na widok dziury w ziemi  @gdansk   @Trojmiasto_pl  #lancuchludzi http://lancuchuchludzi.pl;Greenpeace_PL,gdansk,Trojmiasto_pl,hashtag;lancuchludzi
645243496178282496;Greenpeace_PL;"Panel: Nowe miasto, nowa praca? #KongresRuchówMiejskich. Mówiliśmy o tym, że w #OZE drzemie ogromny potencjał.;Greenpeace_PL,hashtag;KongresRuchówMiejskich,OZE
645238831462092800;Greenpeace_PL;"Na #KongresRuchowMiejskich nie mogło zabraknąć energetyki obywatelskiej. http://WiecejNizEnergia.pl :);Greenpeace_PL,hashtag;KongresRuchowMiejskich
641920782034182144;FilipLachert;"#AdoptujPszczołę - już 22.222 adoptowane.  @Greenpeace_PL;FilipLachert,hashtag,Greenpeace_PL;AdoptujPszczołę
641917896323661824;PiotrTubelewicz;"Zmiany klimatyczne powodem wojen i imigracji do Europy http://bit.ly/1OC3y37  @Greenpeace_PL   @Zieloni   @WWF;PiotrTubelewicz,Greenpeace_PL,Zieloni,WWF;
634725799183130624;Boell_PL;"Lektury na weekend - praktyczny przewodnik po #OZE polecamy  @Greenpeace_PL   @Kasia_Guzek   @patryk_bialas   @RobertBiedron  http://bit.ly/1NqysOo;Boell_PL,hashtag,Greenpeace_PL,Kasia_Guzek,patryk_bialas,RobertBiedron;OZE
631362699474026496;wjakobik;"Wg  @Greenpeace_PL  należy inwestować w #OZE dla stabilizacji systemu elektroenergetycznego  @Kasia_Guzek;wjakobik,Greenpeace_PL,hashtag,Kasia_Guzek,BiznesAlert;OZE
